,track,week,ranking,artist,time,genre,month_entered,day_entered,month_peaked,day_peaked
4367,Treat Her Like A Lady,14,90.0,Joe,252,Rock,8,5,8,19
380,Shake Ya Ass,2,90.0,Mystikal,286,Rap,8,12,10,28
5499,Bounce With Me,18,90.0,Lil Bow Wow,202,Rap,8,19,9,16
2788,Deep Inside Of You,9,90.0,Third Eye Blind,250,Rock'n'roll,9,2,10,7
840,Bad Boyz,3,90.0,Shyne,262,Rap,9,9,10,28
1159,Bad Boyz,4,90.0,Shyne,262,Rap,9,9,10,28
284,Can't Go For That,1,90.0,Tamia,218,Rock,9,16,9,30
6300,My Baby You,20,90.0,"Anthony, Marc",239,Latin,9,16,10,7
5007,You Should've Told Me,16,90.0,"Price, Kelly",192,Rock,9,23,12,2
1524,Sleepwalker,5,90.0,"Wallflowers, The",209,Rock,10,28,10,28
1237,Straight Up,4,90.0,"Moore, Chante",220,Rock,10,28,12,2
2529,L.A. Song,8,90.0,"Hart, Beth",227,Country,11,27,1,15
2802,N 2 Gether Now,9,90.0,Limp Bizkit,235,Rock,12,4,1,8
3701,Caught Out There,12,90.0,Kelis,249,R&B,12,4,1,8
129,Rhythm Divine,1,90.0,"Iglesias, Enrique",455,Latin,12,4,1,22
929,Re-Arranged,3,90.0,Limp Bizkit,248,Rock,12,4,2,5
5076,Re-Arranged,16,90.0,Limp Bizkit,248,Rock,12,4,2,5
454,Love Is Blind,2,91.0,Eve,231,Rap,1,8,2,19
5838,I Like It,19,91.0,Sammie,249,Rock,1,29,4,15
5261,Love's The Only House,17,91.0,"McBride, Martina",313,Country,2,5,4,15
2801,"Left, Right, Left",9,91.0,Drama,217,Rap,2,12,3,18
5270,Carlene,17,91.0,"Vassar, Phil",247,Country,3,4,4,22
6212,Buy Me A Rose,20,91.0,"Rogers, Kenny",226,Country,3,11,5,6
1527,"Ryde or Die, Chick",5,91.0,Lox,236,Rap,3,18,3,25
890,Whistle While You Twurk,3,91.0,Ying Yang Twins,259,Rap,3,18,4,29
161,Couldn't Last A Moment,1,91.0,"Raye, Collin",220,Country,3,18,6,24
1873,Real Live Woman,6,91.0,"Yearwood, Trisha",235,Country,4,1,4,29
1175,Mirror Mirror,4,91.0,M2M,199,Pop,4,1,5,27
1490,I Don't Wanna Kiss You Goodnight,5,91.0,LFO,300,Rock,4,15,4,22
1771,Nothing As It Seems,6,91.0,Pearl Jam,320,Rock,5,13,5,13
618,Love Sets You Free,2,91.0,"Price, Kelly",226,Rock,5,13,5,20
4730,I Disappear,15,91.0,Metallica,266,Rock'n'roll,5,13,6,17
5603,I'll Be,18,91.0,"McEntire, Reba",263,Country,5,13,7,29
2185,Monica,7,91.0,Before Dark,244,Rock,5,20,6,17
2504,Monica,8,91.0,Before Dark,244,Rock,5,20,6,17
130,I Will Love Again,1,91.0,"Fabian, Lara",223,Pop,6,10,8,12
2792,"Same Script, Different Cast",9,91.0,"Houston, Whitney",285,Rock,6,17,7,15
7116,I Wanna Be With You,23,91.0,"Moore, Mandy",252,Pop,6,17,8,12
7435,I Wanna Be With You,24,91.0,"Moore, Mandy",252,Pop,6,17,8,12
1244,Take That,4,91.0,"Carter, Torrey",223,Rock,6,24,7,8
3100,Cold Day In July,10,91.0,"Dixie Chicks, The",312,Country,6,24,8,5
3463,Sour Girl,11,91.0,Stone Temple Pilots,256,Rock,7,8,7,29
1247,Got It All,4,91.0,Eve,228,Rap,7,15,7,22
4356,Change Your Mind,14,91.0,Sister Hazel,242,Rock,7,15,8,5
3774,Hey Papi,12,91.0,Jay-Z,220,Rap,8,12,10,7
4338,Let's Make Love,14,91.0,"Hill, Faith",251,Rap,8,12,10,21
288,The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),1,91.0,2Ge+her,195,R & B,9,2,9,9
5288,Feels Like Love,17,91.0,"Gill, Vince",253,Country,9,2,11,18
6245,Feels Like Love,20,91.0,"Gill, Vince",253,Country,9,2,11,18
5981,My Baby You,19,91.0,"Anthony, Marc",239,Latin,9,16,10,7
4390,That's The Kind Of Mood I'm In,14,91.0,"Loveless, Patty",207,Country,9,16,11,18
1551,You Won't Be Lonely Now,5,91.0,"Cyrus, Billy Ray",225,Country,9,23,11,11
222,You Should've Told Me,1,91.0,"Price, Kelly",192,Rock,9,23,12,2
541,You Should've Told Me,2,91.0,"Price, Kelly",192,Rock,9,23,12,2
860,You Should've Told Me,3,91.0,"Price, Kelly",192,Rock,9,23,12,2
1238,What Means The World To You,4,91.0,Cam'ron,278,Rap,10,14,11,18
3452,My Love Goes On And On,11,91.0,"Cagle, Chris",182,Country,10,21,12,2
1255,Do You,4,91.0,Funkmaster Flex,254,Rap,11,11,12,2
1574,Do You,5,91.0,Funkmaster Flex,254,Rap,11,11,12,2
4372,Rollin',14,91.0,Limp Bizkit,244,Rock'n'roll,11,11,12,9
3785,Meanwhile Back At The Ranch,12,91.0,Clark Family Experience,176,Country,11,18,12,16
5291,Angels,17,91.0,"Williams, Robbie",236,Rock,11,20,1,22
3277,Shake Your Bon-Bon,11,91.0,"Martin, Ricky",188,Latin,11,20,2,12
2152,Original Prankster,7,91.0,"Offspring, The",222,Rock,11,25,12,9
5913,Emotional,19,91.0,"Thomas, Carl",271,Rock,11,25,12,30
3486,L.A. Song,11,91.0,"Hart, Beth",227,Country,11,27,1,15
59,Take A Picture,1,91.0,Filter,263,Rock,11,27,2,5
291,Re-Arranged,1,91.0,Limp Bizkit,248,Rock,12,4,2,5
610,Re-Arranged,2,91.0,Limp Bizkit,248,Rock,12,4,2,5
4119,Re-Arranged,13,91.0,Limp Bizkit,248,Rock,12,4,2,5
4438,Re-Arranged,14,91.0,Limp Bizkit,248,Rock,12,4,2,5
1517,Left & Right,5,91.0,D'Angelo,275,R & B,12,11,1,1
6211,Smile,20,91.0,Lonestar,213,Country,12,18,2,12
4350,The Great Beyond,14,91.0,R.E.M.,250,Rock,12,25,1,29
899,A Country Boy Can Survive,3,92.0,"Brock, Chad",234,Country,1,1,1,8
2141,Do It Again (Put Ya Hands Up),7,92.0,Jay-Z,227,Rap,1,15,1,29
1545,Smoke Rings In The Dark,5,92.0,"Allan, Gary",258,Country,1,22,2,5
2177,Put Your Hand In Mine,7,92.0,"Byrd, Tracy",270,Country,1,29,2,12
5486,From The Bottom Of My Broken Heart,18,92.0,"Spears, Britney",270,Rock,1,29,2,26
5899,Love's The Only House,19,92.0,"McBride, Martina",313,Country,2,5,4,15
2097,Dear Lie,7,92.0,TLC,276,Rock,2,12,3,4
3416,I Need A Hot Girl,11,92.0,Hot Boys,256,Rap,2,19,3,11
2426,Anything,8,92.0,Jay-Z,221,Rap,2,26,3,11
587,Stay Or Let It Go,2,92.0,"McKnight, Brian",272,Rock,2,26,3,25
3057,The Bad Touch,10,92.0,Bloodhound Gang,260,R&B,3,18,4,15
2534,No Mercy,8,92.0,"Herndon, Ty",283,Country,3,18,5,6
932,If You Don't Wanna Love Me,3,92.0,Tamar,242,Rock,3,25,4,15
1570,If You Don't Wanna Love Me,5,92.0,Tamar,242,Rock,3,25,4,15
302,I'm Outta Love,1,92.0,Anastacia,241,Pop,4,1,4,1
5173,Wobble Wobble,17,92.0,504 Boyz,215,Rap,4,15,5,6
3418,More,11,92.0,"Adkins, Trace",185,Country,4,29,6,17
299,Love Sets You Free,1,92.0,"Price, Kelly",226,Rock,5,13,5,20
1243,Me Neither,4,92.0,"Paisley, Brad",199,Country,5,13,5,20
2831,Shut Up,9,92.0,Trick Daddy,257,Rap,5,20,6,17
3150,Shut Up,10,92.0,Trick Daddy,257,Rap,5,20,6,17
5884,Dance Tonight,19,92.0,Lucy Pearl,225,R&B,5,20,7,29
5274,Whatever,17,92.0,Ideal,228,R&B,6,10,8,19
300,Riddle,1,92.0,En Vogue,310,Rock,6,17,6,17
619,Riddle,2,92.0,En Vogue,310,Rock,6,17,6,17
1215,When You Need My Love,4,92.0,"Worley, Darryl",215,Country,6,17,9,2
1884,Don't Call Me Baby,6,92.0,Madison Avenue,224,Electronica,7,8,9,16
2203,Don't Call Me Baby,7,92.0,Madison Avenue,224,Electronica,7,8,9,16
2522,Don't Call Me Baby,8,92.0,Madison Avenue,224,Electronica,7,8,9,16
3160,Don't Call Me Baby,10,92.0,Madison Avenue,224,Electronica,7,8,9,16
5712,Don't Call Me Baby,18,92.0,Madison Avenue,224,Electronica,7,8,9,16
474,Who Let The Dogs Out,2,92.0,Baha Men,197,R&B,7,22,10,21
3394,It's Always Somethin',11,92.0,"Diffie, Joe",175,Country,8,12,9,16
3713,It's Always Somethin',12,92.0,"Diffie, Joe",175,Country,8,12,9,16
933,Baby U Are,3,92.0,"Levert, Gerald",250,R & B,8,19,8,26
4285,Aaron's Party (Come Get It),14,92.0,"Carter, Aaron",203,R&B,8,26,9,16
5582,Kiss This,18,92.0,"Tippin, Aaron",173,Country,8,26,10,21
926,The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),3,92.0,2Ge+her,195,R & B,9,2,9,9
4039,There You Are,13,92.0,"McBride, Martina",206,Country,9,9,10,21
1232,You Won't Be Lonely Now,4,92.0,"Cyrus, Billy Ray",225,Country,9,23,11,11
6283,You Should've Told Me,20,92.0,"Price, Kelly",192,Rock,9,23,12,2
338,He Loves U Not,2,92.0,Dream,223,Rock,9,30,12,30
5164,She Bangs,17,92.0,"Martin, Ricky",242,Latin,10,7,12,2
3152,What Means The World To You,10,92.0,Cam'ron,278,Rap,10,14,11,18
3699,Girls Dem Sugar,12,92.0,Beenie Man,257,Reggae,10,21,12,2
6194,I Lost It,20,92.0,"Chesney, Kenny",234,Country,10,21,12,23
29,Get It On.. Tonite,1,92.0,"Jordan, Montell",274,Rap,10,23,2,12
298,Do You,1,92.0,Funkmaster Flex,254,Rap,11,11,12,2
617,Do You,2,92.0,Funkmaster Flex,254,Rap,11,11,12,2
3137,The Rockafeller Skank,10,92.0,Fatboy Slim,240,Electronica,11,13,1,22
1233,Meanwhile Back At The Ranch,4,92.0,Clark Family Experience,176,Country,11,18,12,16
2955,Don't Say You Love Me,10,92.0,M2M,221,Pop,11,20,1,8
154,Got To Get It,1,92.0,Sisqo,232,Rock,11,20,1,22
2790,Original Prankster,9,92.0,"Offspring, The",222,Rock,11,25,12,9
884,Tha Block Is Hot,3,92.0,Lil Wayne,253,Rap,12,4,1,8
3124,"Live, Laugh, Love",10,92.0,"Walker, Clay",246,Country,12,4,1,22
2843,Re-Arranged,9,92.0,Limp Bizkit,248,Rock,12,4,2,5
4638,None Of Ur Friends Business,15,92.0,Ginuwine,252,Rock,12,11,1,22
261,A Country Boy Can Survive,1,93.0,"Brock, Chad",234,Country,1,1,1,8
1573,The Quittin' Kind,5,93.0,"Diffie, Joe",203,Country,1,1,1,22
4016,Because You Love Me,13,93.0,"Messina, Jo Dee",230,Country,1,29,3,11
4937,Lessons Learned,16,93.0,"Lawrence, Tracy",175,Country,1,29,4,8
5519,I Like It,18,93.0,Sammie,249,Rock,1,29,4,15
5580,Love's The Only House,18,93.0,"McBride, Martina",313,Country,2,5,4,15
2487,No Leaf Clover (Live),8,93.0,Metallica,343,Rock,2,12,3,11
2501,Stay Or Let It Go,8,93.0,"McKnight, Brian",272,Rock,2,26,3,25
198,That's What I'm Looking For,1,93.0,Da Brat,224,Rap,2,26,4,15
4947,Whoa!,16,93.0,Black Rob,244,Rap,3,4,4,15
5908,Carlene,19,93.0,"Vassar, Phil",247,Country,3,4,4,22
921,Can't Stay,3,93.0,"Hollister, Dave",377,Rock,3,25,3,25
2794,I Belong To You,9,93.0,"Kravitz, Lenny",257,Rock,3,25,4,8
1889,If You Don't Wanna Love Me,6,93.0,Tamar,242,Rock,3,25,4,15
1812,Where You Are,6,93.0,"Simpson, Jessica",231,Rock,4,1,4,15
4981,What I Need To Do,16,93.0,"Chesney, Kenny",245,Country,4,1,6,10
3365,Someday Out Of The Blue,11,93.0,"John, Elton",281,Rock,4,22,5,6
1452,Nothing As It Seems,5,93.0,Pearl Jam,320,Rock,5,13,5,13
4352,Some Things Never Change,14,93.0,"McGraw, Tim",236,Country,5,13,7,1
5284,I'll Be,17,93.0,"McEntire, Reba",263,Country,5,13,7,29
3950,The One,13,93.0,"Backstreet Boys, The",226,Rock,5,27,7,1
4269,The One,14,93.0,"Backstreet Boys, The",226,Rock,5,27,7,1
6797,I Wanna Be With You,22,93.0,"Moore, Mandy",252,Pop,6,17,8,12
896,When You Need My Love,3,93.0,"Worley, Darryl",215,Country,6,17,9,2
3144,Sour Girl,10,93.0,Stone Temple Pilots,256,Rock,7,8,7,29
927,Don't Call Me Baby,3,93.0,Madison Avenue,224,Electronica,7,8,9,16
1246,Don't Call Me Baby,4,93.0,Madison Avenue,224,Electronica,7,8,9,16
1565,Don't Call Me Baby,5,93.0,Madison Avenue,224,Electronica,7,8,9,16
4755,Don't Call Me Baby,15,93.0,Madison Avenue,224,Electronica,7,8,9,16
5393,Don't Call Me Baby,17,93.0,Madison Avenue,224,Electronica,7,8,9,16
4675,Change Your Mind,15,93.0,Sister Hazel,242,Rock,7,15,8,5
1753,Sexual (Li Da Di),6,93.0,Amber,278,Rock,7,17,2,12
2072,Sexual (Li Da Di),7,93.0,Amber,278,Rock,7,17,2,12
5269,The Light,17,93.0,Common,235,Rap,8,5,9,9
5588,The Light,18,93.0,Common,235,Rap,8,5,9,9
4655,Country Comes To Town,15,93.0,"Keith, Toby",219,Country,8,5,10,14
4093,Hey Papi,13,93.0,Jay-Z,220,Rap,8,12,10,7
5764,Give Me Just One Night (Una Noche),19,93.0,98¡,204,Rock,8,19,9,30
3745,Deep Inside Of You,12,93.0,Third Eye Blind,250,Rock'n'roll,9,2,10,7
622,Pull Over,2,93.0,Trina,178,Rap,9,9,9,16
6306,Can't Fight The Moonlight,20,93.0,"Rimes, LeAnn",213,Country,9,9,9,16
5024,My Baby You,16,93.0,"Anthony, Marc",239,Latin,9,16,10,7
562,That's The Kind Of Mood I'm In,2,93.0,"Loveless, Patty",207,Country,9,16,11,18
881,That's The Kind Of Mood I'm In,3,93.0,"Loveless, Patty",207,Country,9,16,11,18
1200,That's The Kind Of Mood I'm In,4,93.0,"Loveless, Patty",207,Country,9,16,11,18
5964,You Should've Told Me,19,93.0,"Price, Kelly",192,Rock,9,23,12,2
2126,Pop Ya Collar,7,93.0,Usher,216,Rock,11,4,11,18
4326,Stan,14,93.0,Eminem,326,Rap,11,4,12,2
4691,Rollin',15,93.0,Limp Bizkit,244,Rock'n'roll,11,11,12,9
4972,Angels,16,93.0,"Williams, Robbie",236,Rock,11,20,1,22
5510,Shake Your Bon-Bon,18,93.0,"Martin, Ricky",188,Latin,11,20,2,12
3800,Re-Arranged,12,93.0,Limp Bizkit,248,Rock,12,4,2,5
5395,Re-Arranged,17,93.0,Limp Bizkit,248,Rock,12,4,2,5
241,Left & Right,1,93.0,D'Angelo,275,R & B,12,11,1,1
1892,The Quittin' Kind,6,94.0,"Diffie, Joe",203,Country,1,1,1,22
28,I Wanna Know,1,94.0,Joe,297,Rock'n'roll,1,1,7,1
4316,G'D Up,14,94.0,"Eastsidaz, The",267,Rap,1,8,2,12
135,Love Is Blind,1,94.0,Eve,231,Rap,1,8,2,19
1227,The Best Man I Can Be,4,94.0,Ginuwine,246,Rock,1,8,3,4
3102,What's My Name,10,94.0,DMX,230,Rap,1,15,2,12
5245,Back At One,17,94.0,"Wills, Mark",240,Country,1,15,2,26
5204,Untitled (How Does It Feel),17,94.0,D'Angelo,430,R&B,1,22,2,19
5256,Lessons Learned,17,94.0,"Lawrence, Tracy",175,Country,1,29,4,8
1842,Baby Don't Cry (Keep Ya Head Up II),6,94.0,2 Pac,262,Rap,2,26,3,11
4345,That's What I'm Looking For,14,94.0,Da Brat,224,Rap,2,26,4,15
4664,That's What I'm Looking For,15,94.0,Da Brat,224,Rap,2,26,4,15
4983,That's What I'm Looking For,16,94.0,Da Brat,224,Rap,2,26,4,15
5302,That's What I'm Looking For,17,94.0,Da Brat,224,Rap,2,26,4,15
571,Whistle While You Twurk,2,94.0,Ying Yang Twins,259,Rap,3,18,4,29
2215,No Mercy,7,94.0,"Herndon, Ty",283,Country,3,18,5,6
6174,Shackles (Praise You),20,94.0,Mary Mary,192,Rock,3,25,5,13
856,Mirror Mirror,3,94.0,M2M,199,Pop,4,1,5,27
553,Give Me You,2,94.0,"Blige, Mary J.",300,Rock'n'roll,4,15,5,13
4962,The Best Of Me,16,94.0,Mya,252,Rock,4,15,5,20
5579,The Chain Of Love,18,94.0,"Walker, Clay",303,Country,4,15,6,10
5898,The Chain Of Love,19,94.0,"Walker, Clay",303,Country,4,15,6,10
4085,It's So Hard,13,94.0,Big Punisher,205,Rap,4,22,5,6
4322,Someday Out Of The Blue,14,94.0,"John, Elton",281,Rock,4,22,5,6
5049,I Disappear,16,94.0,Metallica,266,Rock'n'roll,5,13,6,17
5922,I'll Be,19,94.0,"McEntire, Reba",263,Country,5,13,7,29
1569,3 Little Words,5,94.0,Nu Flavor,234,R & B,6,3,6,17
4883,I Wanna Be With You,16,94.0,"Moore, Mandy",252,Pop,6,17,8,12
287,Take That,1,94.0,"Carter, Torrey",223,Rock,6,24,7,8
3782,Sour Girl,12,94.0,Stone Temple Pilots,256,Rock,7,8,7,29
85,Faded,1,94.0,SoulDecision,205,Rock'n'roll,7,8,9,9
4037,Change Your Mind,13,94.0,Sister Hazel,242,Rock,7,15,8,5
1222,Hey Papi,4,94.0,Jay-Z,220,Rap,8,12,10,7
4731,Hey Papi,15,94.0,Jay-Z,220,Rap,8,12,10,7
6083,Give Me Just One Night (Una Noche),20,94.0,98¡,204,Rock,8,19,9,30
4944,Kiss This,16,94.0,"Tippin, Aaron",173,Country,8,26,10,21
202,Bad Boyz,1,94.0,Shyne,262,Rap,9,9,10,28
5343,My Baby You,17,94.0,"Anthony, Marc",239,Latin,9,16,10,7
5662,My Baby You,18,94.0,"Anthony, Marc",239,Latin,9,16,10,7
5808,Liar,19,94.0,Profyle,237,R&B,9,16,10,28
3148,Summer Rain,10,94.0,"Thomas, Carl",297,Rock,9,23,10,14
281,What Means The World To You,1,94.0,Cam'ron,278,Rap,10,14,11,18
600,What Means The World To You,2,94.0,Cam'ron,278,Rap,10,14,11,18
581,My Love Goes On And On,2,94.0,"Cagle, Chris",182,Country,10,21,12,2
900,My Love Goes On And On,3,94.0,"Cagle, Chris",182,Country,10,21,12,2
1893,Do You,6,94.0,Funkmaster Flex,254,Rap,11,11,12,2
266,The Rockafeller Skank,1,94.0,Fatboy Slim,240,Electronica,11,13,1,22
585,The Rockafeller Skank,2,94.0,Fatboy Slim,240,Electronica,11,13,1,22
904,The Rockafeller Skank,3,94.0,Fatboy Slim,240,Electronica,11,13,1,22
4687,Deep Inside,15,94.0,"Blige, Mary J.",326,Rock,11,13,1,22
1190,If I Am,4,94.0,Nine Days,258,Rock'n'roll,12,2,12,2
250,N 2 Gether Now,1,94.0,Limp Bizkit,235,Rock,12,4,1,8
891,"Live, Laugh, Love",3,94.0,"Walker, Clay",246,Country,12,4,1,22
1210,"Live, Laugh, Love",4,94.0,"Walker, Clay",246,Country,12,4,1,22
1529,"Live, Laugh, Love",5,94.0,"Walker, Clay",246,Country,12,4,1,22
172,None Of Ur Friends Business,1,94.0,Ginuwine,252,Rock,12,11,1,22
3265,Dancin',11,94.0,Guy,248,R&B,12,18,1,1
227,Do It Again (Put Ya Hands Up),1,95.0,Jay-Z,227,Rap,1,15,1,29
2779,Do It Again (Put Ya Hands Up),9,95.0,Jay-Z,227,Rap,1,15,1,29
2806,No Leaf Clover (Live),9,95.0,Metallica,343,Rock,2,12,3,11
3125,No Leaf Clover (Live),10,95.0,Metallica,343,Rock,2,12,3,11
3735,I Need A Hot Girl,12,95.0,Hot Boys,256,Rap,2,19,3,11
5906,Been There,19,95.0,"Black, Clint",328,Country,2,19,4,15
268,Stay Or Let It Go,1,95.0,"McKnight, Brian",272,Rock,2,26,3,25
292,Still In My Heart,1,95.0,"Spencer, Tracie",251,Rock,3,4,3,11
252,Whistle While You Twurk,1,95.0,Ying Yang Twins,259,Rap,3,18,4,29
2853,No Mercy,9,95.0,"Herndon, Ty",283,Country,3,18,5,6
4674,You Owe Me,15,95.0,Nas,231,R&B,3,25,4,15
1259,I'm Outta Love,4,95.0,Anastacia,241,Pop,4,1,4,1
5300,What I Need To Do,17,95.0,"Chesney, Kenny",245,Country,4,1,6,10
6217,The Chain Of Love,20,95.0,"Walker, Clay",303,Country,4,15,6,10
1994,This Time Around,7,95.0,Hanson,254,Country,4,22,5,6
625,Where I Wanna Be,2,95.0,"Jones, Donell",382,Rock,4,22,7,8
2488,Another Nine Minutes,8,95.0,Yankee Grey,190,Country,4,29,5,20
178,Flowers On The Wall,1,95.0,"Heatherly, Eric",196,Country,4,29,8,12
5687,I Disappear,18,95.0,Metallica,266,Rock'n'roll,5,13,6,17
6325,I Disappear,20,95.0,Metallica,266,Rock'n'roll,5,13,6,17
271,Monica,1,95.0,Before Dark,244,Rock,5,20,6,17
598,Shut Up,2,95.0,Trick Daddy,257,Rap,5,20,6,17
3406,I Think God Can Explain,11,95.0,Splender,235,R&B,6,10,6,24
195,You'll Always Be Loved By Me,1,95.0,Brooks & Dunn,178,Country,6,10,9,9
4970,Could I Have This Kiss Forever,16,95.0,"Houston, Whitney",234,Rock,6,17,8,5
5572,One Voice,18,95.0,"Gilman, Billy",247,Country,6,17,9,2
2028,Crybaby,7,95.0,"Carey, Mariah",319,Rock,6,24,6,24
493,What You Want,2,95.0,DMX,245,Rap,7,1,9,23
812,What You Want,3,95.0,DMX,245,Rap,7,1,9,23
1262,Dancing Queen,4,95.0,A*Teens,224,Pop,7,8,7,29
2825,Sour Girl,9,95.0,Stone Temple Pilots,256,Rock,7,8,7,29
4436,Don't Call Me Baby,14,95.0,Madison Avenue,224,Electronica,7,8,9,16
1566,Got It All,5,95.0,Eve,228,Rap,7,15,7,22
4994,Change Your Mind,16,95.0,Sister Hazel,242,Rock,7,15,8,5
5900,Sexual (Li Da Di),19,95.0,Amber,278,Rock,7,17,2,12
3911,Callin' Me,13,95.0,Lil' Zane,223,Rap,7,29,9,2
4336,Country Comes To Town,14,95.0,"Keith, Toby",219,Country,8,5,10,14
1899,Ta Da,6,95.0,Lil' Mo,257,Rap,8,12,9,16
5895,Go On,19,95.0,"Strait, George",228,Country,8,26,10,28
3426,Deep Inside Of You,11,95.0,Third Eye Blind,250,Rock'n'roll,9,2,10,7
3467,Summer Rain,11,95.0,"Thomas, Carl",297,Rock,9,23,10,14
4103,You Won't Be Lonely Now,13,95.0,"Cyrus, Billy Ray",225,Country,9,23,11,11
2833,What Means The World To You,9,95.0,Cam'ron,278,Rap,10,14,11,18
4656,Girls Dem Sugar,15,95.0,Beenie Man,257,Reggae,10,21,12,2
626,Where I Wanna Be,2,95.0,"Sheist, Shade",256,Rap,11,11,11,18
936,Do You,3,95.0,Funkmaster Flex,254,Rap,11,11,12,2
3775,The Rockafeller Skank,12,95.0,Fatboy Slim,240,Electronica,11,13,1,22
4629,Pop A Top,15,95.0,"Jackson, Alan",184,Country,11,13,1,22
5929,Angels,19,95.0,"Williams, Robbie",236,Rock,11,20,1,22
6215,Got To Get It,20,95.0,Sisqo,232,Rock,11,20,1,22
2401,The Itch,8,95.0,Vitamin C,210,Rock'n'roll,12,2,12,16
3436,Tha Block Is Hot,11,95.0,Lil Wayne,253,Rap,12,4,1,8
253,"Live, Laugh, Love",1,95.0,"Walker, Clay",246,Country,12,4,1,22
572,"Live, Laugh, Love",2,95.0,"Walker, Clay",246,Country,12,4,1,22
1848,"Live, Laugh, Love",6,95.0,"Walker, Clay",246,Country,12,4,1,22
1248,Re-Arranged,4,95.0,Limp Bizkit,248,Rock,12,4,2,5
1567,Re-Arranged,5,95.0,Limp Bizkit,248,Rock,12,4,2,5
2460,Do It Again (Put Ya Hands Up),8,96.0,Jay-Z,227,Rap,1,15,1,29
1520,Breathe And Stop,5,96.0,Q-Tip,246,Rock,1,22,1,22
1877,U Understand,6,96.0,Juvenile,231,Rap,2,5,2,12
3120,"Left, Right, Left",10,96.0,Drama,217,Rap,2,12,3,18
4077,"Left, Right, Left",13,96.0,Drama,217,Rap,2,12,3,18
3371,Feelin' Good,11,96.0,"Lopez, Jennifer",268,Latin,2,19,4,8
5923,Feelin' Good,19,96.0,"Lopez, Jennifer",268,Latin,2,19,4,8
1869,Daddy Won't Sell The Farm,6,96.0,Montgomery Gentry,258,Country,3,4,3,25
5589,Carlene,18,96.0,"Vassar, Phil",247,Country,3,4,4,22
3376,The Bad Touch,11,96.0,Bloodhound Gang,260,R&B,3,18,4,15
3761,Whistle While You Twurk,12,96.0,Ying Yang Twins,259,Rap,3,18,4,29
3172,No Mercy,10,96.0,"Herndon, Ty",283,Country,3,18,5,6
3902,Goodbye Earl,13,96.0,"Dixie Chicks, The",259,Country,3,18,5,6
4221,Goodbye Earl,14,96.0,"Dixie Chicks, The",259,Country,3,18,5,6
4993,You Owe Me,16,96.0,Nas,231,R&B,3,25,4,15
5641,Mirror Mirror,18,96.0,M2M,199,Pop,4,1,5,27
77,Swear It Again,1,96.0,Westlife,247,Rock,4,1,7,1
5492,Wobble Wobble,18,96.0,504 Boyz,215,Rap,4,15,5,6
257,It's So Hard,1,96.0,Big Punisher,205,Rap,4,22,5,6
6112,Oops!.. I Did It Again,20,96.0,"Spears, Britney",210,Rock'n'roll,4,22,6,10
306,Where I Wanna Be,1,96.0,"Jones, Donell",382,Rock,4,22,7,8
685,(Hot S**t) Country Grammar,3,96.0,Nelly,257,Rap,4,29,9,16
5234,I Will Love Again,17,96.0,"Fabian, Lara",223,Pop,6,10,8,12
4866,I Think I'm In Love With You,16,96.0,"Simpson, Jessica",212,Pop,7,1,8,12
943,Dancing Queen,3,96.0,A*Teens,224,Pop,7,8,7,29
608,Don't Call Me Baby,2,96.0,Madison Avenue,224,Electronica,7,8,9,16
5951,Change Your Mind,19,96.0,Sister Hazel,242,Rock,7,15,8,5
4648,Your Everything,15,96.0,"Urban, Keith",250,Country,7,15,9,16
796,Sexual (Li Da Di),3,96.0,Amber,278,Rock,7,17,2,12
1115,Sexual (Li Da Di),4,96.0,Amber,278,Rock,7,17,2,12
2391,Sexual (Li Da Di),8,96.0,Amber,278,Rock,7,17,2,12
3986,Sexual (Li Da Di),13,96.0,Amber,278,Rock,7,17,2,12
4305,Sexual (Li Da Di),14,96.0,Amber,278,Rock,7,17,2,12
285,West Side Story,1,96.0,LFO,207,Rock'n'roll,8,5,8,12
1242,West Side Story,4,96.0,LFO,207,Rock'n'roll,8,5,8,12
295,Baby U Are,1,96.0,"Levert, Gerald",250,R & B,8,19,8,26
1252,Baby U Are,4,96.0,"Levert, Gerald",250,R & B,8,19,8,26
1571,Baby U Are,5,96.0,"Levert, Gerald",250,R & B,8,19,8,26
941,Pull Over,3,96.0,Trina,178,Rap,9,9,9,16
1521,Can't Fight The Moonlight,5,96.0,"Rimes, LeAnn",213,Country,9,9,9,16
4349,Bad Boyz,14,96.0,Shyne,262,Rap,9,9,10,28
5888,911,19,96.0,"Jean, Wyclef",240,Rap,10,7,11,25
919,What Means The World To You,3,96.0,Cam'ron,278,Rap,10,14,11,18
1843,Sleepwalker,6,96.0,"Wallflowers, The",209,Rock,10,28,10,28
307,Where I Wanna Be,1,96.0,"Sheist, Shade",256,Rap,11,11,11,18
5010,Rollin',16,96.0,Limp Bizkit,244,Rock'n'roll,11,11,12,9
4653,Angels,15,96.0,"Williams, Robbie",236,Rock,11,20,1,22
2811,How Many Licks?,9,96.0,Lil' Kim,230,Rap,11,25,12,2
3130,How Many Licks?,10,96.0,Lil' Kim,230,Rap,11,25,12,2
3449,How Many Licks?,11,96.0,Lil' Kim,230,Rap,11,25,12,2
